event_id,primary_step_state,primary_point_state,nesting_attempt
40093403731,Step state: Summer,Point state: Summer,Not nesting
40093403732,Step state: Summer,Point state: Summer,Not nesting
40093403733,Step state: Summer,Point state: Summer,Not nesting
40093403734,Step state: Summer,Point state: Summer,Not nesting
40093403735,Step state: Summer,Point state: Summer,Not nesting
40093403736,Step state: Summer,Point state: Summer,Not nesting
40093403737,Step state: Summer,Point state: Summer,Not nesting
40093403738,Step state: Summer,Point state: Summer,Not nesting
40093403739,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403740,Step state: Summer,Point state: Summer,Not nesting
40093403741,Step state: Summer,Point state: Summer,Not nesting
40093403742,Step state: Summer,Point state: Summer,Not nesting
40093403743,Step state: Summer,Point state: Summer,Not nesting
40093403744,Step state: Summer,Point state: Summer,Not nesting
40093403745,Step state: Summer,Point state: Summer,Not nesting
40093403747,Step state: Summer,Point state: Summer,Not nesting
40093403748,Step state: Summer,Point state: Summer,Not nesting
40093403749,Step state: Summer,Point state: Summer,Not nesting
40093403750,Step state: Summer,Point state: Summer,Not nesting
40093403751,Step state: Summer,Point state: Summer,Not nesting
40093403753,Step state: Summer,Point state: Summer,Not nesting
40093403754,Step state: Summer,Point state: Summer,Not nesting
40093403755,Step state: Summer,Point state: Summer,Not nesting
40093403756,Step state: Summer,Point state: Summer,Not nesting
40093403757,Step state: Summer,Point state: Summer,Not nesting
40093403758,Step state: Summer,Point state: Summer,Not nesting
40093403759,Step state: Summer,Point state: Summer,Not nesting
40093403760,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403761,Step state: Summer,Point state: Summer,Not nesting
40093403762,Step state: Summer,Point state: Summer,Not nesting
40093403763,Step state: Summer,Point state: Summer,Not nesting
40093403764,Step state: Summer,Point state: Summer,Not nesting
40093403765,Step state: Summer,Point state: Summer,Not nesting
40093403766,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403767,Step state: Summer,Point state: Summer,Not nesting
40093403768,Step state: Summer,Point state: Summer,Not nesting
40093403769,Step state: Summer,Point state: Summer,Not nesting
40093403770,Step state: Summer,Point state: Summer,Not nesting
40093403771,Step state: Summer,Point state: Summer,Not nesting
40093403773,Step state: Summer,Point state: Summer,Not nesting
40093403774,Step state: Summer,Point state: Summer,Not nesting
40093403775,Step state: Summer,Point state: Summer,Not nesting
40093403776,Step state: Summer,Point state: Summer,Not nesting
40093403777,Step state: Summer,Point state: Summer,Not nesting
40093403779,Step state: Summer,Point state: Summer,Not nesting
40093403780,Step state: Summer,Point state: Summer,Not nesting
40093403781,Step state: Summer,Point state: Summer,Not nesting
40093403782,Step state: Summer,Point state: Summer,Not nesting
40093403783,Step state: Summer,Point state: Summer,Not nesting
40093403784,Step state: Summer,Point state: Summer,Not nesting
40093403785,Step state: Summer,Point state: Summer,Not nesting
40093403786,Step state: Summer,Point state: Summer,Not nesting
40093403787,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403788,Step state: Summer,Point state: Summer,Not nesting
40093403789,Step state: Summer,Point state: Summer,Not nesting
40093403790,Step state: Summer,Point state: Summer,Not nesting
40093403791,Step state: Summer,Point state: Summer,Not nesting
40093403792,Step state: Summer,Point state: Summer,Not nesting
40093403793,Step state: Summer,Point state: Summer,Not nesting
40093403795,Step state: Summer,Point state: Summer,Not nesting
40093403796,Step state: Summer,Point state: Summer,Not nesting
40093403797,Step state: Summer,Point state: Summer,Not nesting
40093403798,Step state: Summer,Point state: Summer,Not nesting
40093403799,Step state: Summer,Point state: Summer,Not nesting
40093403800,Step state: Summer,Point state: Summer,Not nesting
40093403801,Step state: Summer,Point state: Summer,Not nesting
40093403802,Step state: Summer,Point state: Summer,Not nesting
40093403803,Step state: Summer,Point state: Summer,Not nesting
40093403804,Step state: Summer,Point state: Summer,Not nesting
40093403806,Step state: Summer,Point state: Summer,Not nesting
40093403807,Step state: Summer,Point state: Summer,Not nesting
40093403811,Step state: Summer,Point state: Summer,Not nesting
40093403812,Step state: Summer,Point state: Summer,Not nesting
40093403813,Step state: Summer,Point state: Summer,Not nesting
40093403814,Step state: Summer,Point state: Summer,Not nesting
40093403815,Step state: Summer,Point state: Summer,Not nesting
40093403816,Step state: Summer,Point state: Summer,Not nesting
40093403817,Step state: Summer,Point state: Summer,Not nesting
40093403818,Step state: Summer,Point state: Summer,Not nesting
40093403819,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403820,Step state: Summer,Point state: Summer,Not nesting
40093403821,Step state: Summer,Point state: Summer,Not nesting
40093403822,Step state: Summer,Point state: Summer,Not nesting
40093403823,Step state: Summer,Point state: Summer,Not nesting
40093403824,Step state: Summer,Point state: Summer,Not nesting
40093403825,Step state: Summer,Point state: Summer,Not nesting
40093403826,Step state: Summer,Point state: Summer,Not nesting
40093403827,Step state: Summer,Point state: Summer,Not nesting
40093403828,Step state: Summer,Point state: Summer,Not nesting
40093403829,Step state: Summer,Point state: Summer,Not nesting
40093403830,Step state: Summer,Point state: Summer,Not nesting
40093403831,Step state: Summer,Point state: Summer,Not nesting
40093403833,Step state: Summer,Point state: Summer,Not nesting
40093403834,Step state: Summer,Point state: Summer,Not nesting
40093403835,Step state: Summer,Point state: Summer,Not nesting
40093403837,Step state: Summer,Point state: Summer,Not nesting
40093403838,Step state: Summer,Point state: Summer,Not nesting
40093403839,Step state: Summer,Point state: Summer,Not nesting
40093403840,Step state: Summer,Point state: Summer,Not nesting
40093403841,Step state: Summer,Point state: Summer,Not nesting
40093403842,Step state: Summer,Point state: Summer,Not nesting
40093403843,Step state: Summer,Point state: Summer,Not nesting
40093403844,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403845,Step state: Summer,Point state: Summer,Not nesting
40093403846,Step state: Summer,Point state: Summer,Not nesting
40093403847,Step state: Summer,Point state: Summer,Not nesting
40093403848,Step state: Summer,Point state: Summer,Not nesting
40093403849,Step state: Summer,Point state: Summer,Not nesting
40093403852,Step state: Summer,Point state: Summer,Not nesting
40093403853,Step state: Summer,Point state: Summer,Not nesting
40093403854,Step state: Summer,Point state: Summer,Not nesting
40093403855,Step state: Summer,Point state: Summer,Not nesting
40093403856,Step state: Summer,Point state: Summer,Not nesting
40093403857,Step state: Summer,Point state: Summer,Not nesting
40093403858,Step state: Summer,Point state: Summer,Not nesting
40093403859,Step state: Summer,Point state: Summer,Not nesting
40093403861,Step state: Summer,Point state: Summer,Not nesting
40093403862,Step state: Summer,Point state: Summer,Not nesting
40093403863,Step state: Summer,Point state: Summer,Not nesting
40093403864,Step state: Summer,Point state: Summer,Not nesting
40093403865,Step state: Summer,Point state: Summer,Not nesting
40093403866,Step state: Summer,Point state: Summer,Not nesting
40093403870,Step state: Summer,Point state: Summer,Not nesting
40093403871,Step state: Summer,Point state: Summer,Not nesting
40093403872,Step state: Summer,Point state: Summer,Not nesting
40093403873,Step state: Summer,Point state: Summer,Not nesting
40093403874,Step state: Summer,Point state: Summer,Not nesting
40093403875,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403876,Step state: Summer,Point state: Summer,Not nesting
40093403877,Step state: Summer,Point state: Summer,Not nesting
40093403878,Step state: Summer,Point state: Summer,Not nesting
40093403879,Step state: Summer,Point state: Summer,Not nesting
40093403880,Step state: Summer,Point state: Summer,Not nesting
40093403881,Step state: Summer,Point state: Summer,Not nesting
40093403882,Step state: Summer,Point state: Summer,Not nesting
40093403883,Step state: Summer,Point state: Summer,Not nesting
40093403884,Step state: Summer,Point state: Summer,Not nesting
40093403885,Step state: Summer,Point state: Summer,Not nesting
40093403886,Step state: Summer,Point state: Summer,Not nesting
40093403887,Step state: Summer,Point state: Summer,Not nesting
40093403889,Step state: Summer,Point state: Summer,Not nesting
40093403891,Step state: Summer,Point state: Summer,Not nesting
40093403893,Step state: Summer,Point state: Summer,Not nesting
40093403894,Step state: Summer,Point state: Summer,Not nesting
40093403895,Step state: Summer,Point state: Summer,Not nesting
40093403896,Step state: Summer,Point state: Summer,Not nesting
40093403897,Step state: Summer,Point state: Summer,Not nesting
40093403898,Step state: Summer,Point state: Summer,Not nesting
40093403899,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403900,Step state: Summer,Point state: Summer,Not nesting
40093403901,Step state: Summer,Point state: Summer,Not nesting
40093403902,Step state: Summer,Point state: Summer,Not nesting
40093403903,Step state: Summer,Point state: Summer,Not nesting
40093403904,Step state: Summer,Point state: Summer,Not nesting
40093403907,Step state: Summer,Point state: Summer,Not nesting
40093403908,Step state: Summer,Point state: Summer,Not nesting
40093403909,Step state: Summer,Point state: Summer,Not nesting
40093403910,Step state: Summer,Point state: Summer,Not nesting
40093403911,Step state: Summer,Point state: Summer,Not nesting
40093403912,Step state: Summer,Point state: Summer,Not nesting
40093403913,Step state: Summer,Point state: Summer,Not nesting
40093403914,Step state: Summer,Point state: Summer,Not nesting
40093403915,Step state: Summer,Point state: Summer,Not nesting
40093403919,Step state: Summer,Point state: Summer,Not nesting
40093403920,Step state: Summer,Point state: Summer,Not nesting
40093403921,Step state: Summer,Point state: Summer,Not nesting
40093403922,Step state: Summer,Point state: Summer,Not nesting
40093403923,Step state: Summer,Point state: Summer,Not nesting
40093403924,Step state: Summer,Point state: Summer,Not nesting
40093403925,Step state: Summer,Point state: Summer,Not nesting
40093403926,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403927,Step state: Summer,Point state: Summer,Not nesting
40093403928,Step state: Summer,Point state: Summer,Not nesting
40093403929,Step state: Summer,Point state: Summer,Not nesting
40093403930,Step state: Summer,Point state: Summer,Not nesting
40093403931,Step state: Summer,Point state: Summer,Not nesting
